,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
37.0,0.895001045806316,0.95671497584541,0.950768545333036,0.936001625355546,0.962894930198383,0.963020030816641,0.955814583898075,0.926387068588903,0.963839862247094,0.94614860259032,0.949712928133043,0.894568690095846
40.0,0.934399566278124,,,,,,,,,,,
41.0,0.968064516129032,,,,,,,,,,,
42.0,0.936343449296817,0.945875326614408,,,,,,,,,,
43.0,0.927272727272727,0.920337394564198,,,,,,,,,,
44.0,0.931838768115942,0.944809837003145,,,,,,,,,,
46.0,0.887040280210157,0.87220447284345,0.973316062176165,,,,,,,,,
50.0,0.873709058719386,0.936119873817034,0.892639372822299,0.898917855386128,0.940208738722802,0.890655673341185,,,,,,
51.0,0.907873764743385,,,,,,,,,,,
52.0,0.974695192086496,0.887247447316967,0.892407906558849,,,,,,,,,
53.0,0.867234042553191,0.9144128113879,0.929883138564273,,,,,,,,,
58.0,0.868366383380547,0.838962030146918,,,,,,,,,,
59.0,0.940398942561884,0.933492252681764,,,,,,,,,,
60.0,0.918990265632733,0.983193277310924,0.877300613496932,,,,,,,,,
61.0,0.742412328982544,0.847320525783619,,,,,,,,,,
64.0,0.792401628222523,0.908844388819357,,,,,,,,,,
65.0,0.913419913419913,,,,,,,,,,,
67.0,0.928888888888888,0.910216718266253,,,,,,,,,,
69.0,0.935762816553428,,,,,,,,,,,
70.0,0.933519944016795,,,,,,,,,,,
73.0,0.889130071798296,,,,,,,,,,,
81.0,0.932639491182422,,,,,,,,,,,
