,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
37.0,0.917558351484978,0.932832062291785,0.921616794336536,0.924347893213598,0.937808792655421,0.930755037724405,0.92579332425855,0.923384258953977,0.92953230509053,0.931399339595139,0.92882107783105,0.923489481890649
40.0,0.927303743355383,,,,,,,,,,,
41.0,0.927566942958358,,,,,,,,,,,
42.0,0.93066190580314,0.914895135660711,,,,,,,,,,
43.0,0.915065812401854,0.907414710418758,,,,,,,,,,
44.0,0.930504127515857,0.926820842095378,,,,,,,,,,
46.0,0.905195333787562,0.907709172284039,0.941872515593185,,,,,,,,,
50.0,0.915775438682204,0.90362122038998,0.92908871416416,0.903536871570374,0.911943782358427,0.928015043725323,,,,,,
51.0,0.895464679193797,,,,,,,,,,,
52.0,0.928715791775323,0.916552418318,0.915682432266061,,,,,,,,,
53.0,0.906260000672978,0.926471794803097,0.893963596068869,,,,,,,,,
58.0,0.851842513217676,0.871292083267041,,,,,,,,,,
59.0,0.915083471993516,0.858866697287337,,,,,,,,,,
60.0,0.840282500557039,0.913744195578813,0.904379939235895,,,,,,,,,
61.0,0.851315652342333,0.90138339033202,,,,,,,,,,
64.0,0.84931033241321,0.885223143389214,,,,,,,,,,
65.0,0.815614002682714,,,,,,,,,,,
67.0,0.891799168386776,0.834268108130643,,,,,,,,,,
69.0,0.912467753143525,,,,,,,,,,,
70.0,0.831081432252372,,,,,,,,,,,
73.0,0.898586922437012,,,,,,,,,,,
81.0,0.93082697163537,,,,,,,,,,,
