,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,0.90868217251279,0.9263101263507392,0.9222833210194364,0.92500177021264,0.916735917551568,0.9299790682156728,0.9091742054401488,0.8936495090470281,0.9198228175496516,0.9169144071769924,0.9254153185482574,0.9087269718663988,0.9152593157856695,0.9116356530893276,0.9160200847251208,0.937272248976577,0.8842535352603704,0.8393881040417862,0.9137827668502334,0.9122165821961672,0.9247889440485532,0.9302474736035836,0.897367031123309,0.88288014921436,0.898488112469095,0.890599108615945,0.876704200853562,0.896225103733384,0.915538631894962,0.898444162888103,0.893955012046581,0.868946761541261,0.88647456222824,0.854087054570803,0.898966917717659,0.910248132015141,0.92698689418481,0.909517929914478,0.933117164561274
40.0,0.932126703556371,0.9506048360514376,0.917276483575531,0.943607156986271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,0.927956617427267,0.957350026225749,0.955135888772942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,0.909241125362226,0.938390021216915,0.944549275863615,0.957572092230024,0.945098726102192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,0.9429095990491032,0.9370040013554488,0.94474400494489,0.907013259420936,0.928475909475482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,0.9360194038425556,0.9445651110976382,0.9513207017505128,0.9019838268821,0.920721406915925,0.935458473070756,0.965167635636141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,0.9450122665953788,0.9419246217780096,0.940910760365358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,0.9464439016848174,0.9282339502757128,0.926220119595226,0.932964448756127,0.910975567753173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,0.9498444031485548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,0.9287261821263068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,0.9574951279555712,0.9029622415533396,0.958018530889553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.9397326508478844,0.928141286209186,0.97025823366421,0.901244477228785,0.912086926200405,0.874967053559331,0.89205019906256,0.945119725213008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,0.9310531764171892,0.937898320642046,0.930909313253861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,0.9406284402881184,0.899710641079662,0.902408499932938,0.904465419515207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,0.9420603128991524,0.925771789375077,0.877432133820983,0.881246071128362,0.953373805566604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,0.9354378252713144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,0.9553922207408626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,0.9349027083797544,0.9081905563441708,0.9273400467908604,0.9520818931343716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,0.9503365552727702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,0.9141861989047888,0.9429095231474992,0.890223711678855,0.8936907610765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,0.9513209348072592,0.906834391124059,0.906574505958989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,0.9306062285923212,0.9469810348109824,0.869517250857226,0.959854661147641,0.877342840963476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,0.884422701176428,0.898983037564806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,0.9220160554427468,0.9353034335710372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,0.9370033571995836,0.9429098336540208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,0.901114777089257,0.896086986934408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,0.9443411778316364,0.9332463008061485,0.913752923884592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,0.9655934983821778,0.857624650788307,0.922103304490047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,0.9090854699939528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,0.9473834470221704,0.9455937901515928,0.9436254260256732,0.915716921281103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,0.904832216424451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,0.9328428887232644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,0.937676314199656,0.9450573476714632,0.873401051679127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,0.933290298565368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,0.923670414985194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,0.847844527922466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,0.9226428912418094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
