,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,0.8068123835986543,0.7411677128626446,0.6960717593958071,0.5814402615231785,0.7538870081856479,0.701395465200736,0.6992251122506024,0.7460123964319328,0.8074569002444418,0.4970155715655434,0.6964876931801508,0.7710862536849354,0.622441276378097,0.645147318990755,0.66546657232844,0.57932485407947,0.546383303237072,0.55017238912352,0.546815871798702,0.509558521793205,0.52070104954772,0.749288583635273,0.651185323384485,0.531547792893854,0.487837975329319,0.686018940905448,0.694648270985495,0.667071999537688,0.597677133603204,0.48515356668673,0.491489080611509,0.53218033327983,0.521820251303089,0.634388378260818,0.600433885678227,0.375342373662283,0.228341568641083,0.658263480146219,0.295871111729837,0.462380569972596
40.0,0.6841963927131544,0.544517739187046,0.760700041403841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,0.7664747875630085,0.8558785406722018,0.8136138668246107,0.6671598747493622,0.6587750691396194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,0.8287464621066777,0.621700909605107,0.643488335906818,0.660282527074017,0.320724320755118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,0.8592335330699425,0.7300217795318392,0.668100239324557,0.721503236090184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,0.7709064924309244,0.7620240156507964,0.7981367586170849,0.3907549247188901,0.672362023375397,0.65694662270209,0.525133075083526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,0.219084724583941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,0.7303024638004493,0.4213684870514153,0.6682882089681971,0.6494999701488096,0.344888172164844,0.598411787729432,0.363651461457443,0.708575626342481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,0.7185229045411644,0.290752950155394,0.30213257167428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,0.5996197143428879,0.7868695033482218,0.655196839334992,0.747740348322673,0.538322345671452,0.630233360695107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,0.5583212748944202,0.515997670717927,0.452104478393035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.7538766454327777,0.4149699437357592,0.309511770332719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,0.665818141120651,0.6654733430796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,0.6768270044606489,0.452591210267476,0.528632520522057,0.533934508459905,0.459517539617923,0.596979057729568,0.561745492271055,0.261856372476788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
