,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
37.0,0.8068123835986543,0.7411677128626446,0.6960717593958071,0.5814402615231785,0.7538870081856479,0.701395465200736,0.6992251122506024,0.7460123964319328,0.8074569002444418,0.4970155715655434,0.6964876931801508,0.7710862536849354
40.0,0.6841963927131544,,,,,,,,,,,
41.0,0.7664747875630085,0.8558785406722018,0.8136138668246107,0.6671598747493622,0.6587750691396194,,,,,,,
42.0,0.8287464621066777,,,,,,,,,,,
43.0,0.8592335330699425,0.7300217795318392,,,,,,,,,,
44.0,0.7709064924309244,0.7620240156507964,0.7981367586170849,0.3907549247188901,,,,,,,,
46.0,0.7303024638004493,0.4213684870514153,0.6682882089681971,0.6494999701488096,,,,,,,,
47.0,0.7185229045411644,,,,,,,,,,,
48.0,0.5996197143428879,0.7868695033482218,,,,,,,,,,
49.0,0.5583212748944202,,,,,,,,,,,
50.0,0.7538766454327777,0.4149699437357592,,,,,,,,,,
52.0,0.6768270044606489,,,,,,,,,,,
54.0,0.7129313190288016,,,,,,,,,,,
55.0,0.7400575879455793,,,,,,,,,,,
56.0,0.533240027371108,,,,,,,,,,,
58.0,0.2484128723655075,,,,,,,,,,,
59.0,0.7806200602621608,0.5931211140606801,,,,,,,,,,
60.0,0.7705760210758645,,,,,,,,,,,
63.0,0.7368392816710738,,,,,,,,,,,
65.0,0.6251152257057727,,,,,,,,,,,
66.0,0.7580254800280395,,,,,,,,,,,
67.0,0.5444289935556277,0.2204019808899597,0.7273363183757144,,,,,,,,,
74.0,0.7504875048325903,,,,,,,,,,,
77.0,0.799935842002005,,,,,,,,,,,
