,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
37,0.9153847094401194,0.9306323978166244,0.9271819896169669,0.93145460534782,0.9227693823609072,0.9346383997597952,0.9142506778519618,0.9021054888378196,0.9249500160014066,0.9224480320786548,0.92974301659403,0.9145664409805035,0.921527279497516,0.9209415546126593,0.9217723867876232,0.9426928473377472,0.8917924561574141,0.8501235959761481,0.9206105040953968,0.9180788592433664,0.9301050501951936,0.9348624879857992,0.9025980975434834,0.8822363104816542,0.8934261298603421,0.8645477577661145,0.8875560548761661,0.8890369232054752,0.904269195809648,0.924245207043143,0.91082861322985,0.8886694667468058,0.903322852781691,0.8925925172732375,0.9045886528474988,0.8969906757482852,0.9091778715240186,0.9154744934373013,0.9241822669304032,0.9323730837066432,0.9175010115275044,0.9407285360706308,0.9160501025175164,0.9230591032858262,0.910232411995088,0.9409756711285406,0.927546200627714,0.9323271846328668,0.9150283240002428,0.9098390765546588,0.9555356473678692,0.9555245218174084,0.920029326915748,0.907383969403284,0.8988010925160749,0.921020326238049
40,0.9368689514318852,0.9536620156871904,0.9238960672075218,0.9504122051174112,0.959443822251256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.9326456048916352,0.9625245978080752,0.966895096931866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.9184639180012054,0.9438449147573028,0.9506702602910716,0.9621578415455544,0.951180560884746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.9477280995687906,0.9426876777602056,0.94928186802897,0.9144061513464086,0.9328122865703744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.9412204944839372,0.9502124511575676,0.9542178481177892,0.9266919464491028,0.909877561657658,0.9403209920497058,0.9696388974634907,0.9565596701748516,0.9501567409317996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.9483127656797288,0.94691887116583,0.9494360656838912,0.9402887686522012,0.8810149194145519,0.9216867435721166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.9496691215904036,0.9322487420083676,0.9217691585157652,0.9318983424359676,0.93784470165289,0.9599881663839296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.9532148425564128,0.9346641773729856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.9328334053114544,0.942198584025455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.959953637543395,0.9097365074121913,0.961179007512356,0.9291717448192616,0.974736913179056,0.9426298148874208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.9428045696923304,0.8881533024867834,0.9006548803082937,0.9332872643395904,0.9113310283475284,0.9181720093336274,0.9497871586088288,0.9242542235657258,0.9303918504397948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.937128348295896,0.942108393222718,0.9342140099861116,0.917095878416248,0.92193878754948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.947521134471812,0.90750988224426,0.9156009396563348,0.91267653826591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.9485501008760524,0.857908813482637,0.9061861567842472,0.9309673334233328,0.9561565877497854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.9404573056728902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.9578070228244548,0.9211943020903112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.9438161156850158,0.9158448455061868,0.9338653544796118,0.95744788216008,0.9430879030867244,0.9203426013523652,0.9258443057770738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.953352136554179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.9222937081807784,0.9472800327471204,0.8946973472161087,0.8891442689550092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.955366209557238,0.9158800424732936,0.91508684581459,0.8969401189409897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.9373078773332546,0.9513602489106924,0.9132477062861264,0.8936721911313721,0.9269130299450083,0.9434513324642392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.8832413740358107,0.921235652360418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.929648731759336,0.9389435852327128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.9404905584669584,0.948281978854566,0.9347146969619644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.8865750598662534,0.9104168599155936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.9476759743662628,0.9416619668616576,0.9284675580679584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.9677999024981884,0.87310478202445,0.9285516962478688,0.9202000749385664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.9169449581301594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.954474456605943,0.9487478623739056,0.9474588338452372,0.9255510105390228,0.9535328580843552,0.9236852484733382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.9100549613435692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.93801777375253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.9135113794585152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.9458268785389656,0.9503294960360484,0.9023764870376118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.9390801300048094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.8987702569648347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
