,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
37.0,102.05321103210407,85.00768548256083,67.32982592069581,70.57397433173792,113.18778820559602,110.71343772259782,89.43402356881319,92.62318641356644,98.20422139188464,103.34537183989202,114.28749953137302,109.11885630022118
40.0,75.1377763337124,,,,,,,,,,,
41.0,75.74261756288973,,,,,,,,,,,
42.0,44.31836642881243,55.4529436023044,,,,,,,,,,
43.0,72.49846915184763,75.66013921345646,,,,,,,,,,
44.0,63.095937316454425,94.27275340223191,,,,,,,,,,
46.0,33.65116656877569,80.33391234800864,86.35483185663763,,,,,,,,,
50.0,47.94741380387648,47.94741380387648,59.16446932680172,47.17761587583259,104.3351120330913,66.34008572749653,,,,,,
51.0,73.32325264618038,,,,,,,,,,,
52.0,68.04463828245085,71.50872895864835,64.52556203996451,,,,,,,,,
53.0,16.6606265855213,87.01465865210382,51.19156221491858,,,,,,,,,
58.0,7.244348358555879,72.27852688669223,,,,,,,,,,
59.0,66.3125929443521,5.416078279451644,,,,,,,,,,
60.0,5.106784469076867,70.02411866884943,6.233988577998275,,,,,,,,,
61.0,90.31379262943476,7.773584434086052,,,,,,,,,,
64.0,5.15489683957961,54.24326114394971,,,,,,,,,,
65.0,38.1324902213169,,,,,,,,,,,
67.0,6.371452493720399,6.983166918683845,,,,,,,,,,
69.0,8.509016383199409,,,,,,,,,,,
70.0,80.08647729970882,,,,,,,,,,,
73.0,7.773584434086052,,,,,,,,,,,
81.0,8.11724422339136,,,,,,,,,,,
