,1,2,3,4,5,6,7,8,9,10,11,12
37.0,136.23994147768838,74.4616612356188,73.56786593070426,71.3333776684179,79.31369289086919,136.77196249251844,102.40340493449492,80.05852231163131,132.62219857684377,119.85369422092172,112.72461262219858,116.6615681319412
40.0,133.04781538870785,,,,,,,,,,,
41.0,124.21626654252844,126.5571590077808,131.87736915608167,131.494314025404,126.02513799295072,,,,,,,
42.0,119.91753674270132,,,,,,,,,,,
43.0,99.74329986034448,128.89805147303318,,,,,,,,,,
44.0,83.18680587883222,114.32067566668884,114.53348407262088,124.42907494846048,,,,,,,,
46.0,77.29201303451487,91.55017623196116,126.87637161667884,96.01915275653388,,,,,,,,
47.0,95.5935359446698,,,,,,,,,,,
48.0,88.78366695484472,84.95311564806809,,,,,,,,,,
49.0,77.01536210680322,,,,,,,,,,,
50.0,59.94812795105407,65.31089978054133,,,,,,,,,,
52.0,71.39722019019752,,,,,,,,,,,
54.0,15.598856154818115,,,,,,,,,,,
55.0,7.884551439781871,,,,,,,,,,,
56.0,38.050142980647735,,,,,,,,,,,
58.0,7.427013367027998,,,,,,,,,,,
59.0,33.36835805014298,22.962027000066502,,,,,,,,,,
60.0,20.68497705659373,,,,,,,,,,,
63.0,5.969275786393562,,,,,,,,,,,
65.0,8.61874044024739,,,,,,,,,,,
66.0,9.097559353594466,,,,,,,,,,,
67.0,5.5809004455676,7.373811265544989,7.783467446964155,,,,,,,,,
74.0,11.544856021812862,,,,,,,,,,,
77.0,7.182283700206158,,,,,,,,,,,
