,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
37,95.94578996979784,108.37870072908451,97.27314699036224,77.6282630860089,82.05278648789027,82.62797453013486,88.75593944174058,106.45403304926612,109.21936017544198,113.1571860031164,106.122193794125,95.72456379970376,80.94665563741994,106.56464613431316,114.04209068349267,119.94882942500432,108.99813400534792,99.81724794644404,106.01158070907798,99.88361579747226,107.44955081468945,106.6752592193602,90.03886479799053,98.20422139188464,103.34537183989202,114.28749953137302,109.11885630022118,113.18778820559602,110.71343772259782,89.43402356881319,92.62318641356644,125.6970045363092,102.05321103210407,85.00768548256083,67.32982592069581,70.57397433173792,113.70497707887372,94.47620749544303,91.19179033057137,95.1330909284174,78.86029679337126,65.15531971449757,101.64220858243584,93.6401740352939,105.7626592074567,102.65739206975982,119.13919456984324,108.74849299370368,98.65637479618886,117.37755263595751,117.37755263595751,117.76571102816962,117.76571102816962,104.44889234150804,97.58147463313992,94.05819076536848
40,100.41455860569802,118.46661408537408,75.1377763337124,56.82484345086844,42.67199130405767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,75.74261756288973,52.55510113653523,58.85521042551639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,44.31836642881243,55.4529436023044,60.85571906230188,79.7261885913829,53.510567948134266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,90.083296462305,100.76852047784854,97.22890175634345,72.49846915184763,75.66013921345646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,88.09226093145837,98.71111709597368,112.8032241309659,94.27275340223191,63.095937316454425,52.19680108218559,61.24387745451399,66.31979489113388,75.48630461491216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,100.76852047784854,88.53471327164651,54.94376816553282,73.39622096453927,86.32488125898875,85.63813948815195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,99.15356943616185,97.60498624550334,86.35483185663763,33.65116656877569,80.33391234800864,65.93163649892178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,70.46053517496105,91.01264030339654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,91.74249273801053,73.48579597812667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,67.4518592616817,83.66773752957698,44.76207495443057,76.68063812941097,57.69073524888006,70.79854557050439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,83.64561491256758,104.3351120330913,66.34008572749653,47.94741380387648,59.16446932680172,47.17761587583259,37.59607386743779,61.6320358467261,72.79905420728987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,68.77921628224613,61.08054556297252,73.32325264618038,69.93265377249276,58.70591873620404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,46.03716599657581,68.04463828245085,71.50872895864835,64.52556203996451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,21.48106111613412,87.01465865210382,51.19156221491858,16.6606265855213,11.410311562051636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,45.77169459246292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,45.99292076255699,45.38910004954244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
